birthYear	no	clubId	recruitName	name	nameAlpha	language	meaning
2011	46	1246	ラフアップの2011	アップカレント	Up Current	英語	「上向きに上がる流れ（ダイビング用語）」の意。競走成績の上昇を期待して。母名より連想。
2011	47	1247	マンハッタンの2011	アンゴスチュラ	Angostura	英語	カクテルの女王と呼ばれる「マンハッタン」で使用する苦味酒の原料。 母名より連想。
2011	48	1248	ブルーメンブラットの2011	クリーブラット	Kleeblatt	独語	「クローバーの葉」の意。四つ葉のクローバーは幸福の象徴とされる。母名より連想。
2011	49	1249	スプリングコートの2011	マニッシュコート	Mannish Coat	英語	男性的なデザインの女性用コートの総称。 牡馬に混じって活躍出来るような競走馬になって欲しいとの願いを込めて。 母名より連想。
2011	50	1250	ドルチェリモーネの2011	デリッツァリモーネ	Delizia al Limone	伊語	イタリアのソレント半島で人気のレモンを使ったデザート。 デリッツァは「歓喜」の意であり、大レースに勝利して歓喜をもたらして欲しいとの願いを込めて。母名より連想。
2011	51	1251	トゥザヴィクトリーの2011	トゥザワールド	To the World	英語	「世界へ向かって」の意。世界の舞台で活躍できますようにとの願いを込めて。母名より連想。
2011	52	1252	トールポピーの2011	オリエンタルポピー	Oriental Poppy	英語	花名。花言葉は「繁栄」。母トールポピーの血脈が繁栄される事を願って。
2011	53	1253	クリームオンリーの2011	ファイネスト	Finest	英語	「最上・極上」の意。ターフで最高の走りを披露してくれることを願って。
2011	54	1254	ハルーワソングの2011	ジェットブラック	Jet　Black	英語	「漆黒」の意。本馬の毛色より連想。
2011	55	1255	ポトリザリスの2011	プルママルカ	Purmamarca	西語	アルゼンチンの世界遺産「ウマウアカ渓谷」にある村の名より。 ウマワカ渓谷の中で一番美しいといわれている七色の丘がある。 この丘のように、輝かしい競走生活を送って欲しいとの願いを込めて。
2011	56	1256	シーズアンの2011	グレンガイル	Glengyle	英語	ロブ・ロイの生誕地にあるグレンガイル・ハウスより。父名より連想。
2011	57	1257	フォルテピアノの2011	ハンマークラビア	Hammerklavier	独語	19世紀初頭におけるピアノの呼称。壮大なメロディーを奏で欲しいとの願いを込めて。母名より連想。
2011	58	1258	シンハリーズの2011	リラヴァティ	Lilavati	英語	スリランカの女王名。世代の女王になれるようにとの願いを込めて。母名より連想。
2011	59	1259	ジンジャーパンチの2011	マミーテイラー	Mamie Taylor	英語	ロブロイ・カクテルのベースのスコッチウイスキーとジンジャーエールを使用したカクテル名。父母の良い所を受け継ぎ世界に羽ばたいて欲しいとの願いを込めて。両親名より連想。
2011	60	1260	ヴィートマルシェの2011	グレナディアーズ	Grenadiers	英語	行進曲・ブリティッシュ・グレナディアーズ（英国擲弾兵連隊行進曲）より。誇り高く、勇ましく走って欲しいとの願いを込めて。母母名より連想。
2011	61	1261	クルソラの2011	ピオネロ	Pionero	西語	「先駆者」の意。競馬界の先駆者になって欲しいとの願いを込めて。
2011	62	1262	ケイティーズベストの2011	ケイティーズスター	Katies Star	英語	母名の一部＋星。ケイティーズ一族の輝く星になって欲しいとの願いを込めて。母名より連想。
2011	63	1263	モンプティクールの2011	ヴレクール	Vrai Coeur	仏語	「まごころ」の意。　皆に愛される競走馬になることを願って。　母名、母母名より連想。
2011	64	1264	プリンセスミラクルの2011	マジェスティシップ	Majesty Ship	英語	「陛下の船」の意。母名より連想。
2011	65	1265	タンザナイトの2011	ウォルフラム	Wolfram	独語	銀白色の非常に硬い金属。丈夫な馬に育って欲しいとの願いを込めて。本馬の毛色より連想、
2011	66	1266	インディスユニゾンの2011	プライマリーコード	Primary Chord	英語	「主要三和音（音楽用語）」の意。三拍子揃った競走馬になって欲しいとの願いを込めて。母名より連想。
2011	67	1267	マチカネエンジイロの2011	アカネイロ	Akaneiro	日本語	茜色。母名より連想。
2011	68	1268	シーザリオの2011	ロザリンド	Rosalind	英語	シェイクスピア作「お気に召すまま」の主人公名。母シーザリオと同様、物語の中で男装する女性。男勝りの競走馬になって欲しいと願いを込めて。
2011	69	1269	ヴァイスハイトの2011	ロスヴァイセ	Rossweisse	独語	ワーグナー作「ニーベルングの指環」の登場人物名より。母名の響きより連想。
2011	70	1270	エンシェントヒルの2011	フルヴィエール	Fourviere	仏語	フランス・リヨンにある丘の名より。 頂上にあるノートルダム大聖堂は勝利の象徴と言われている。母名より連想。
2011	71	1271	ケルティックハープの2011	アイリッシュハープ	Irish Harp	英語	アイルランド地方のケルトハープの別名。母名より連想。
2011	72	1272	グレイトフィーヴァーの2011	サンジェナーロ	San Gennaro	英語	ニューヨークのストリートフェスティバル・サンジェナーロフェスティバルより。両親名より連想。
2011	73	1273	ラフィントレイルの2011	スタートレイル	Star Trail	英語	「星の軌跡」の意。輝かしい成績を残す競走馬になることを願って。母名より連想。
2011	74	1274	キッズトゥデイの2011	ミナスジェライス	Minas Gerais	ポルトガル語	コーヒー豆や宝石の産地として知られるブラジルの州名。実り豊かな競走生活を願って。母父の生産国より連想。
2011	75	1275	アドマイヤセラヴィの2011	ビブラビブレ	Vivra Vivre	仏語	「素晴らしき人生」の意。母名より連想。
2011	76	1276	エンプレスティアラの2011	セントコロナ	Szent Korona	ハンガリー語	「聖冠」の意。母名より連想。
2011	77	1277	サワズソングの2011	ミンネゼンガー	Minnesanger	独語	「愛の歌い手」を意味する中世ドイツの騎士歌人の総称。母名より連想。
2011	78	1278	ブリズデロートンヌの2011	シュシュブリーズ	Chouchou Brise	仏語	「お気に入りのそよ風」の意。母名より連想。
2011	79	1279	マチカネホレルナヨの2011	キミニヒトメボレ	Kimini Hitomebore	日本語	君に一目惚れ。誰もが姿を見ただけで、一目惚れしてしまうような馬になって欲しいとの願いを込めて。母名より連想。
2011	80	1280	シャンスイの2011	ルヴァンカー	Le Vainqueur	仏語	「征服者」の意。黄金の血統で競馬界を征服してほしいとの願いを込めて。 母名より連想。
2011	81	1281	ラヴァーズチェイスの2011	ブレイズゴールド	Blaze Gold	英語	「輝く黄金」の意。光輝く成績を納められるようにとの願いを込めて。父名より連想。
2011	82	1282	フローリッドコートの2011	フリージアコート	Freesia Court	英語	二月の誕生花＋母名の一部。母名、本馬の生まれ月より連想。
2011	83	1283	フェリークの2011	ラフェドフルール	La Fee de Fleur	仏語	「花の妖精」の意。両親名より連想。
2011	85	1285	シーユーサンデーの2011	サンデークロウズ	Sunday Clothes	英語	「晴れ着」の意。晴れ着で出かけるようなビッグレースに数多く出走して欲しいとの願いを込めて。母名より連想。
2011	86	1286	マルカコマチの2011	アデヤカコマチ	Adeyaka Komachi	日本語	艶やか＋母名の一部。ファンを虜にさせるようなレースでのパフォーマンスを期待して。
2011	87	1287	グリントウィークの2011	グリントモーメント	Glint  Moment	英語	「煌めく瞬間」の意。大レースで輝かしい成績を残し、たくさん煌めいて欲しいとの願いを込めて。母名より連想。
2011	88	1288	インディゴワルツの2011	メフィストワルツ	Mephisto Waltz	英語	フランツ･リスト作曲の超絶技巧ピアノ曲名｡  演奏する上で速さと力強さを必要とする同曲のようにスピードとパワーを兼ね備えた競走馬になって欲しいとの願いを込めて。母名より連想｡
2011	89	1289	リーサルヒートの2011	トータルヒート	Total  Heat	英語	「全熱量（物理学用語）」の意。目に見えるエネルギーも内に秘めた見えないエネルギーもターフですべてを出し切れるようにとの願いをこめて。母名より連想。
2011	90	1290	バロネスサッチャーの2011	ナイトバロン	Night Baron	英語	「夜＋男爵」の意。ナイター競馬での活躍を願って。母名より連想。
2011	91	1291	マチカネアズサユミの2011	シェキナー	Shekinah	英語	ユダヤ、キリスト教の天使ケルビエルが携えているという弓の名。 母名より連想。
2011	92	1292	アグアジベベールの2011	アグアジヴィーダ	Agua de Vida	ポルトガル語	「命の水」の意。本馬の息の長い活躍を願って。母名より連想。
2011	93	1293	ワイルドアフリカの2011	レプティスマグナ	Leptis Magna	英語	アフリカ・リビアの世界遺産の古代都市名。母名より連想。
2010	1	1101	クラシックローズの2010	アンブリッジローズ	Ambridge Rose	英語	イングリッシュローズの品種名。年間を通じて返り咲きし、また樹勢が強い。このバラのような活力漲る競走生活を送り、大きな活躍を遂げることを期待して。母名より連想。
2010	2	1102	フレンチバレリーナの2010	アンレール	En l'Air	仏語	バレエ用語で「空中で」の意。父のような空中での華麗な舞いを期待して。父の走法、母名より連想。
2010	3	1103	バランセラの2010	スペクトロライト	Spectrolite	英語	虹色の光を放つ天然石。長石類の一つ。虹の七色から父の七冠を連想。王者として君臨した父のように、本馬には女王として君臨し、輝かしい成績を収めて欲しいとの願いを込めて。
2010	4	1104	ショアーの2010	シュペトレーゼ	Spatlese	独語	ドイツの糖度の高い高級ワインの名称。ドイツ出身の母より連想。
2010	5	1105	キューの2010	ダブルウォー	Double War	英語	父の倍活躍できるようにとの願いを込めて。
2010	6	1106	ティエッチマンボの2010	エルマンボ	El Mambo	西語	「マンボ王」の異名を取るペレス・ブラードの代表曲名「Que Rico Eｌ Mambo」より。本馬の母系を代表する競走馬になって欲しいとの願いを込めて。母名、母父名より連想。
2010	7	1107	ライラックレーンの2010	ホアピリ	Hoapili	ハワイ語	ライラックの花言葉「友情」の意。父名、母名より連想。
2010	8	1108	ペニーホイッスルの2010	プーカ	Phooka	愛語	アイルランド地方の神話に登場する妖精名。母名より連想。
2010	9	1109	ファインセラの2010	ホワイトフリート	White Fleet	英語	世界一周航海を行った米海軍大西洋艦隊の名称。別名「白船」とも呼ばれる。日本にも来航し、多大な影響を与えた。本馬にも競馬界に多大な影響を与える存在になって欲しいと願って。
2010	10	1110	スプレッドウィングの2010	ウィングオブライト	Wing of Light	英語	「光の翼」の意。 母名より連想。
2010	11	1111	ベビーグランドの2010	バルカローレ	Barcarole	伊語	ピアノ曲「舟歌」より。クラシックの舞台で活躍することを願って。父名、母名より連想。
2010	12	1112	モンプティクールの2010	マプティット	Ma Petite	仏語	「私のかわいい子」の意。母名より連想。
2010	13	1113	グレイスルーマーの2010	グレイスヒーロー	Grace Hero	英語	母名の一部＋英雄。メジャーな父のように英雄になって欲しいとの願いを込めて。
2010	14	1114	スターミーの2010	フルグラン	Fulgurant	仏語	「一瞬の閃光」の意。直線で鋭い脚を使い、一瞬にして馬群を突き抜けるような競走馬になることを願って。
2010	15	1115	ヴィートマルシェの2010	サンブルエミューズ	Sambre et Meuse	仏語	フランスの代表的なマーチ「サンブルエミューズ連隊行進曲」より。母名、祖母名より連想。
2010	16	1116	ミスコンチェルトの2010	コンチェルティーノ	Concertino	伊語	合奏協奏曲においてアンサンブルから、より小さなまとまりに分かれた楽器群を指す。母名より連想。
2010	17	1117	スルーレートの2010	アンプリファイア	Amplifier	英語	「増幅回路」の意。本馬に関わる全ての人の想いを増幅、そして力に変えて走り、活躍を遂げてほしいと願って。母名より連想。
2010	18	1118	ハナランマンの2010	テンシンランマン	Tenshinramman	日本語	天真爛漫。飾ったり気取ったりせず、無邪気で微笑ましくなるようなさま。みんなに愛される競走馬になってくれることを願って。
2010	19	1119	ファーストチェアの2010	ハーモニーフェア	Harmony Fair	英語	調和+公平な。オーケストラの演奏を調和する意味で、主席奏者だった母名より連想。
2010	20	1120	プレラットの2010	バプテスマ	Baptisma	希語	「洗礼者」の意。母名（高位聖職者）より連想。
2010	21	1121	メジロルルドの2010	ルルドノヒトミ	Lourdes no Hitomi	日本語	ルルドの瞳。母の片方の瞳となり、母の分までターフを駆け回り、大きな活躍を遂げることを期待して。失明した母馬より連想。
2010	22	1122	イージーラヴァーの2010	モストヴェルデ	Mosto Verde	西語	ペルー原産の蒸留酒であるピスコの一種。ラテンの情熱的なスピリッツのような熱い走りを見せて欲しいとの願いを込めて。父名および母が競走生活を送った南米より連想。
2010	23	1123	ドゥルセデレーチェの2010	メイラード	Maillard	英語	ドゥルセデレーチェ（糖菓）の製造過程で起こる糖分の褐色化反応。 この反応の詳細な研究を行ったフランスの科学者メヤール（メイラードはメヤールの英語読み）から。 母名より連想。
2010	24	1124	アビラの2010	ジェベルムーサ	Jebel Musa	英語	ジブラルタルロックの反対の岬にある山名。ザロックと並び称されるような名馬になって欲しいとの願いを込めて。母名より連想。
2010	25	1125	シンプルザベストの2010	ベストリッジライン	Best Ridgeline	英語	「最高」＋「山の峰と峰を結んで続く線」の意。見る者を魅了するその蒼きラインのように人々の心に刻み込まれるような競走馬になることを願って。母名の一部＋父名より連想。
2010	26	1126	カツラドライバーの2010	ハッピードライブ	Happy Drive	英語	みんなを幸せなドライブに連れて行って欲しいとの願いを込めて。母名より連想。
2010	27	1127	ベルグチケットの2010	ラッキーチケット	Lucky Ticket	英語	「幸運のチケット」を手に、クラシックロードを 突っ走ってもらいたいとの願いを込めて。母名より連想。
2010	28	1128	ジェリクルの2010	ペドレリーア	Pedreria	西語	「宝石」の意。宝石のような輝きある功績を残して欲しいとの願いを込めて。
2010	29	1129	アイルドフランスの2010	アステリックス	Asterix	仏語	フランス初の人工衛星。母名より連想。
2010	30	1130	ミラクルレイザーの2010	ミラクルルージュ	Miracle Rouge	英語	カーネーションの品種名。息長く、そして健やかな競走生活を送れるようにと願って。母名より連想。
2010	31	1131	キトゥントリックスの2010	ミストフェリーズ	Mistoffelees	英語	ミュージカル”キャッツ”より。魔術師の猫の名前。母名より連想。
2010	32	1132	ハリウッドレビューの2010	ハリウッドミューズ	Hollywood Muse	英語	母名の一部＋「音楽・舞踏を司る女神（ギリシャ神話）」。音楽やダンスがハリウッド映画を盛り上げるように、本馬の走りが人の心を盛り上げてくれることを願って。父名、母名より連想。
2010	33	1133	スウィートマフィンの2010	クイックブレッド	Quick Bread	英語	イースト菌を使わないBread 類の総称。母名、祖母名より連想。
2010	34	1134	マチカネエンジイロの2010	ゴットフリート	Gottfried	独語	オペラ「ローエングリン」に登場するブラバンド公国の世継ぎである人物名。父名より連想。
2010	35	1135	ジンジャーパンチの2010	ジンジャーミスト	Ginger Mist	英語	ジンジャーエールを使ったカクテル。ジャズの名曲「ミスティ」を題材に世界中でこのカクテルが作られた。 母の血を受け継いだ本馬の世界的な活躍を願って。母名より連想。
2010	36	1136	ダンスザクラシックスの2010	カドリーユ	Quadrille	仏語	18～19世紀にフランスを中心に流行した舞曲。 母名より連想。
2010	37	1137	ルシルクの2010	クロムレック	Cromlech	英語	多数の立石を丸く並べた祭祀用の碑で、ストーンサークル（環状列石）の一種。神がかり的なパワーを発揮するような馬へと成長して欲しいという願いを込めて。母名と同語源（circle）からの連想。
2010	38	1138	フォルテピアノの2010	バルトロメオ	Bartolomeo	伊語	ピアノの発明者バルトロメオ・クリストフォリから。母名より連想。
2010	39	1139	ガヴィオラの2010	コメットシーカー	Comet Seeker	英語	新彗星の発見を目的として造られた望遠鏡。父名より連想。
2010	40	1140	シーズライクリオの2010	リオグランデ	Rio Grande	ポルトガル語	「大きな川」の意。ゆったりと流れる大河のように、雄大でスケールの大きい馬に成長してほしいとの願いを込めて。母名の一部を引用。
2010	41	1141	ポトリザリスの2010	バリローチェ	Bariloche	西語	アルゼンチン中西部 リオ・ネグロ州南西部の都市名。 母の生産国より連想。
2010	42	1142	オールザウェイベイビーの2010	ディアマイベイビー	Dear My Baby	英語	親愛なる私の赤ん坊。母名より連想。
2010	43	1143	スターパレードの2010	トランザムスター	Trans Am Star	英語	アメリカ大陸横断＋母名の一部。 アルゼンチンからアメリカに渡り、重賞を勝った母親より連想。
2010	44	1144	ディアデラノビアの2010	ディアデラマドレ	Dia de la Madre	西語	スペイン語圏での祝日「母の日」の意。本馬の祖母の出身国であるアルゼンチンでは10月の第3日曜日が該当する。母名より連想。
2010	45	1145	トゥザヴィクトリーの2010	トゥザレジェンド	To the Legend	英語	「伝説に向かって」の意。伝説の競走馬になって欲しいとの願いを込めて。母名より連想。
2010	46	1146	ルミナスポイントの2010	ルミナスウイング	Luminous Wing	英語	「光の翼」の意。 母名より連想。
2010	47	1147	ビスクドールの2010	ミニョネット	Mignonnette	仏語	小さいサイズのビスクドールの総称で、「小さくてかわいらしい」の意。母名より連想。
2010	48	1148	ブロードアピールの2010	ブロードソード	Broad Sword	英語	17世紀頃に誕生し、軍事用に使われた両刃の片手剣。 転じて馬群を叩き斬るような走りをイメージして。母名より連想。
2010	49	1149	グッドゲームの2010	エキサイトゲーム	Excite Game	英語	競馬ファンが興奮するような素晴らしい走りを見せて欲しいという願いを込めて。 母名より連想。
2010	50	1150	ダークサファイアの2010	ローガンサファイア	Logan Sapphire	英語	世界でもっとも有名で美しいとされるサファイア。 母名より連想。
2010	51	1151	エンシェントヒルの2010	オルヴィエート	Orvieto	伊語	イタリアにある、丘の上に造られた都市名。古代より栄え、「世界一美しい丘上都市」と呼ばれる。母名より連想。
2010	52	1152	ブルーメンブラットの2010	オレアリア	Olearia	英語	キク科の花名で、本馬が生まれた２月７日の誕生花。母名より連想。
2010	53	1153	シーザリオの2010	エピファネイア	Epiphaneia	希語	クリスマスから12日目（十二夜）にあたる１月６日「公現祭」の日。「現れ」の意。偉大なる母の仔として大きな存在になれるよう期待して。母名より連想。
2010	54	1154	ドルチェリモーネの2010	リモンチェッロ	Limoncello	伊語	イタリアを起源とするレモンの果皮を使用したリキュール。母名より連想。
2010	55	1155	モンローブロンドの2010	カーヴィシャス	Curvaceous	英語	「曲線美」の意。母名より連想。
2010	56	1156	フサイチパンドラの2010	ピュクシス	Pyxis	英語	パンドラの箱という言葉の元となった古代ギリシャ・ローマ期に用いられた陶器の化粧道具入れ。 この箱に多くの輝かしい戦績を詰め込んで欲しいとの願いを込めて。母親より連想。
2010	57	1157	ピノシェットの2010	ラムレット	Rumlet	英語	ギムレットの材料であるジンの代わりにラムを用いたカクテル名。 父名より連想。
2010	58	1158	プンティラの2010	ポラールリヒト	Polarlicht	独語	「オーロラ」「極光」の意。父名より連想。ドイツ血統から母の頭文字の「P」を踏襲。
2010	59	1159	プリンセスミラクルの2010	アティトラン	Atitlan	西語	中米グアテマラのソロラ県にある湖名。中米で一番深い湖であり、世界一美しい湖の1つとされる。父名より連想。
2010	60	1160	エンプレスティアラの2010	サークレット	Circlet	英語	冠の一種。英国君主の戴冠式用としても使用される。母名より連想。
2010	61	1161	ヴィアンローズの2010	ローズミラクル	Rose Miracle	英語	「バラの奇跡」の意。バラのように華麗な走りでキセキを起こすように願って。父名、母名より連想。
2010	62	1162	アウトオブタイムの2010	シャイニングタイム	Shining Time	英語	「閃きの時」の意。光の速さのように他を圧倒するような走りを期待して。母名の一部を引用。
2010	63	1163	リッチダンサーの2010	フロアクラフト	Floor Craft	英語	ダンス用語。フロアを上手く使い、他のカップルとの接触を避けるテクニックを指す。馬群をスムーズに抜け出してこられるように。母名より連想。
2010	64	1164	ラフィントレイルの2010	ジャイアントリープ	Giant Leap	英語	「偉大なる飛躍」の意。人類初の月面着陸を果たしたアームストロング船長の名言より引用。
2010	65	1165	スムーズセイリングの2010	シップスログ	Ship's Log	英語	「航海日誌」の意。本馬の活躍の軌跡を綴れることを願って。母名より連想。
2010	66	1166	ヒカルアモーレの2010	グランデアモーレ	Grande Amore	西語	「大きな愛」の意。華麗に咲き誇るバラの一品種の名でもある。母名より連想。
2010	67	1167	ムーンライトダンスの2010	ルナリア	Lunaria	伊語	月長石。ムーンストーンとも呼ばれる。 輝かしい競走馬生活を願って。 母名より連想。
2010	68	1168	アドマイヤメガミの2010	ディオネー	Dione	希語	ギリシア神話に登場する天空の女神名。母名より連想。
2010	69	1169	アドマイヤサンデーの2010	エルミラドール	El Mirador	西語	グアテマラのジャングルの中にあるマヤ文明の巨大遺跡。見晴らし台の意もある。繁栄を遂げ、見晴らしの良い高台から眼下を一望できるような競走馬になることを願って。
2010	70	1170	グレイトフィーヴァーの2010	ラブラバード	La Bravade	仏語	フランス・サンペトロで開催される由緒ある伝統祭の名。母の出身国より連想。
2010	71	1171	フィックルフレンズの2010	フロイント	Freund	独語	「友達」の意。母名より連想。
2010	72	1172	クリソプレーズの2010	クリソライト	Chrysolite	英語	宝石の一種であるペリドットの別名。母名より連想。
2010	73	1173	シンコウエンジェルの2010	ルベーゼドランジェ	Le baiser de l'ange	仏語	「天使の口づけ」の意。母・祖母の名前より連想。
2010	74	1174	マリスターⅡの2010	アケルナル	Achernar	アラビア語	恒星の名前。南半球では、青白い輝きが目立ち、シドニーでは年中沈まない周極星になる。この星のように、輝ける馬になって欲しいとの願いを込めて。母名より連想。
2010	75	1175	インディスユニゾンの2010	オクターブユニゾン	Octave Unison	英語	音楽用語。元々の音階とオクターブを上げた（または下げた）音階を同時に演奏すること。母名の一部を引用。
2010	76	1176	ブルーラスターの2010	ラムーレブルー	L´Amour Est Bleu	仏語	恋は水色（往年のヒット曲名）の原題。 母名より連想。
2010	77	1177	レースの2010	プントインアリア	Punto in Aria	伊語	糸だけでステッチして作成するニードルレース。 母名より連想。
2010	78	1178	スターアイルの2010	ヨゾラニネガイヲ	Yozorani Negaio	日本語	夜空に願いを。「幸せな馬生を送れますように」との願いをこめて。父名、母名より連想。
2010	79	1179	マチカネモユルの2010	モユルオモイ	Moyuru Omoi	日本語	燃ゆる（萌ゆる）想い。 情熱を胸に、成長していって欲しいという願いを込めて。 母名より連想。
2010	80	1180	ドリーボンズレガシーの2010	トリプレッタ	Tripletta	伊語	「ハットトリック」の意。偉大な父名より連想。
2010	81	1181	ハンドレッドスコアの2010	パーフェクトスコア	Perfect Score	英語	「満点」の意。母名より連想。
2010	82	1182	ジェイズジュエリーの2010	センティナリー	Centenary	英語	最高品質の一つとも言われる、センティナリー・ダイヤモンドより。母名より連想。
2010	83	1183	ササファイヤーの2010	マズルファイヤー	Muzzle Fire	英語	「銃口から吹く火」の意。銃砲のように速くゴール板を駆け抜けて欲しいとの願いを込めて。母名と父名より連想。
2010	84	1184	ヴァレラの2010	ヴァーティカルサン	Vertical Sun	英語	「天頂の太陽」の意。世界の頂点で、最も眩い存在になることを願って。 ドイツ血統から母の頭文字の「V」を踏襲。
2010	85	1185	マチカネササメユキの2010	スノーストーム	Snowstorm	英語	「吹雪」の意｡どんな天候条件であっても勝利をもたらしてくれる事を願って。母名より連想。
2010	86	1186	ポイントアシュリーの2010	ポイントブランク	Pointblank	英語	「（射撃など）直射の」の意。ほとんど直線をなす弾道で発射し、大舞台で的を射ぬけるように願って。母名より連想。
2010	87	1187	タドウィガの2010	ストライクルート	Strike Root	英語	「根づく」の意。本馬の活躍によって、父と母の血統が日本に根づくようにとの願いを込めて。
2010	88	1188	クリスタルコーストの2010	アウターバンクス	Outer Banks	英語	ノースカロライナ州の東端に並ぶ半島及び砂州の連なり。 母名より連想。
2010	89	1189	キャンディーストアの2010	キャンディジュエル	Candy Jewel	英語	母名＋宝石。光り輝くような活躍を期待して。
2010	90	1190	エンジェルローブの2010	フェアリーローブ	Fairy Robe	英語	「妖精の羽衣」の意。母名、母母名より連想。
2010	91	1191	マチカネヤマザクラの2010	カイカヨソウ	Kaikayoso	日本語	開花予想。レースで才能を開花して欲しいとの願いを込めて。母名より連想。
2010	92	1192	アンフィニッシュドドリームの2010	ロケットダッシュ	Rocket Dash	英語	ロケット＋ダッシュ。ロケットのような走りを期待して。本馬のフロリダトレーニングセール時のスピード感・力感溢れる走りより連想。
2009	1	1001	キューの2009	エネアド	Ennead	希語	エジプト九柱の神々。ギリシャ語で「9」を意味するエネアより。 母名の響き及び生まれ年より連想。
2009	2	1002	グレイトフィーヴァーの2009	アーデント	Ardent	英語	「熱烈な・激烈な・熱狂的な」の意。熱烈に愛される競走馬になって欲しい、という願いを込めて。母名より連想。
2009	3	1003	データの2009	アーカイブ	Archive	英語	「書庫」の意。記録を保管する場所。母名より連想。
2009	4	1004	ドゥルセデレーチェの2009	レチャーダ	Lecheda	西語	牛乳と砂糖を温めたもの。糖菓子ドゥルセデレーチェの元と言われている。母名より連想。
2009	5	1005	ヴィアンローズの2009	ローズノーブル	Rose Noble	英語	15世紀半ばにイングランドで発行された特別な金貨。従来の金貨より質を高めたもので薔薇の花模様が刻印されている。
2009	6	1006	シーズアンの2009	エポキシ	Epoxi	英語	彗星探査機「ディープ・インパクト」の新しい名称。偉大な父の後を引き継いで新たな使命を果たす活躍を願って。
2009	7	1007	ヨーレンの2009	シアンナ	Sianna	英語	ジェイン・ヨーレンの代表作「三つの魔法」の主人公名より。母名より連想。
2009	8	1008	ソニックグルーヴの2009	ルミナスグルーヴ	Luminous Groove	英語	「光輝く」＋母名の一部。光輝く競走生活を送ることを願って。父名・母名から連想。
2009	9	1009	マイティーダンサーの2009	マスカレイド	Masquerade	英語	「仮面舞踏会」の意。上流階級で催されていた仮面舞踏会のように、オープンクラスでの派手な走りを見せてくれることを願って。母名より連想。
2009	10	1010	プリンセスカメリアの2009	アルフレード	Alfredo	伊語	オペラ「椿姫」の登場人物名。主人公の恋人の青年貴族の名。母名より連想。
2009	11	1011	チャイナドールの2009	チャイナキッス	China Kiss	英語	ライチリキュールを使ったカクテルの名前。このカクテルで勝利の美酒に酔えることを願って。母名より連想。
2009	12	1012	ペニーホイッスルの2009	リードホイッスル	Lead Whistle	英語	先頭＋笛。世代の先頭に立ち時代をリードする活躍を願って。母名より連想。
2009	13	1013	ファインセラの2009	アロヒラニ	Alohilani	ハワイ語	「輝くまばゆい空」の意。晴れ渡る大空のように人々に感動を与えられる存在になることを願って。父名・母名より連想。
2009	14	1014	アイディアルカットの2009	ファセットカット	Facet Cut	英語	宝石の加工方法のひとつ。光を屈折させ、内部から輝いているように見せるカット方法。 輝かしい成績を残せるようにと願って。母名より連想。
2009	15	1015	ミスティーミスの2009	クラウドチェンバー	Cloud Chamber	英語	宇宙から降り注ぐ放射線等の飛跡を観測する装置。和名は「霧箱」。父名・母名より連想。
2009	16	1016	スルーレートの2009	トゥルーマートル	True Myrtle	英語	「銀梅花」の意。本馬の誕生花。祝いの木とも呼ばれ、縁起の良いものとして結婚式のリースにも用いられている。
2009	17	1017	ゲルニカの2009	レジスタンスオーク	Resistance Oak	英語	「抵抗の樫の木」の意。逆境に負けず、それをはねのける強さを持ってほしいと願って。ゲルニカの空爆に耐えた自由の象徴である樫の木より連想。
2009	18	1018	カツラドライバーの2009	エースドライバー	Ace Driver	英語	「一流のドライバー」の意。母名より連想。
2009	19	1019	タイムフェアレディの2009	ピグマリオン	Pygmalion	英語	「マイ・フェア・レディ」の原作となった戯曲。期待されることにより成果が上がることを示す「ピグマリオン効果」の語源でもある。 母名より連想。
2009	20	1020	クルナコーヴァの2009	ブルーナボーニャ	Bru na Boinne	愛語	世界遺産のあるアイルランドの地域名。アイルランド最大の遺跡で太陽信仰の聖地。母の出身国より連想。
2009	21	1021	メアリーポートの2009	カーライル	Carlisle	英語	イギリス・カンブリア州の都市名。カンブリア海岸鉄道の始発駅があり、母名、祖母名も同じ鉄道沿線の都市名。牝系が繋がる事を願って。
2009	22	1022	プレインの2009	ヴィンドランダ	Vindolanda	英語	スコットランドにある古代ローマの要塞。父名より連想。
2009	23	1023	アズサユミの2009	ガーンディーヴァ	Gandiva	印語	インドの叙事詩「マハーバーラタ」に登場する神の弓。シヴァ神が勇者アルジュナに授けた伝説の強弓。母名より連想。
2009	24	1024	クリスタルコーストの2009	バーバリーコースト	Barbary Coast	英語	スコッチベースのカクテル名。北アフリカの、モロッコからリビアの海岸部が名称の由来。父名・母名より連想。
2009	25	1025	ミラクルレイザーの2009	プローディギウム	Prodigium	ラテン語	「奇跡」の意。母名より連想。
2009	26	1026	スターミーの2009	スターノエル	Star Noel	英語+仏語	星＋クリスマス。クリスマスツリーに輝く星のように輝かしい活躍を期待して。母名より連想。
2009	27	1027	ビワプランサーの2009	アリエスプランサー	Aries Prancer	英語	牡羊座生まれ＋母名の一部。牡羊座（Aries）生まれの威勢が良い馬をイメージして。
2009	28	1028	スペシャルアラートの2009	カフヴァール	Cathbharr	英語	ケルト神話に登場する兜。太陽のように眩しく光り輝くといわれている。父名より連想。
